AAPL,AAPL,AAPL,AAPL,AAPL,GILD,GILD,GILD,GILD,GILD,JNJ,JNJ,JNJ,JNJ,JNJ,MSFT,MSFT,MSFT,MSFT,MSFT,REGN,REGN,REGN,REGN,REGN,TSLA,TSLA,TSLA,TSLA,TSLA
open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
111.61,112.2,110.27,110.52,25114403.0,75.0,75.08,73.59,73.7,6958874.0,112.3,112.52,111.34,111.39,7109010.0,60.86,61.18,60.215,60.26,22149111.0,387.18,388.2847,377.15,379.25,701551.0,191.0,191.89,187.5,189.39,2834260.0
110.39,110.94,109.03,109.47,29694946.0,73.97,74.03,72.72,72.81,6603831.0,111.36,111.5399,111.0,111.39,6182101.0,60.07,60.15,58.935,59.18,27570405.0,379.48,381.97,374.42,375.725,609687.0,188.25,188.53,181.0,181.87,4253608.0
109.17,110.09,108.85,109.89,20479778.0,73.04,73.6,72.16,72.42,6775411.0,111.73,112.53,111.44,111.99,4559530.0,59.08,59.47,58.8,59.26,20292229.0,375.85,378.5,371.32,372.69,548309.0,182.88,184.88,180.0,181.45,3307965.0
110.0,110.03,108.25,109.1,26882437.0,72.79,72.97,71.93,72.36,7776470.0,112.4,112.42,111.73,111.95,3869516.0,59.7,60.585,59.56,60.21,18016433.0,375.1,377.89,369.05,369.82,454042.0,182.51,188.89,182.51,186.71,3288285.0
109.5,110.36,109.19,109.94,21727265.0,72.66,72.67,71.95,72.47,7230908.0,112.24,113.2,111.85,112.06,4930475.0,60.43,60.46,59.8,59.95,15912391.0,371.59,373.49,365.32,368.95,544875.0,185.52,186.58,182.6825,185.83,2863731.0
109.26,111.19,109.16,111.01,24588647.0,71.78,72.9,71.55,72.77,10320983.0,111.89,111.89,109.32,111.04,9216235.0,60.01,61.38,59.8,61.36,23875202.0,365.28,366.57,348.82,362.0,1293946.0,186.19,193.4,185.0,193.14,4597789.0
110.86,112.43,110.6,112.11,21747242.0,72.56,72.6,70.83,72.01,10059705.0,110.54,111.195,109.93,110.95,5946210.0,61.3,61.58,60.84,61.0,17876928.0,361.8,370.49,359.5,369.14,733000.0,192.05,192.5,189.54,192.28,2639562.0
112.31,114.7,112.31,113.96,28959916.0,72.34,73.13,71.95,72.71,7069080.0,111.41,112.43,111.2,112.23,5246951.0,61.18,61.99,61.125,61.98,20285734.0,371.13,379.5,370.4,372.83,948447.0,190.87,193.836,190.81,192.18,2166361.0
113.29,115.0,112.49,113.29,21593854.0,72.56,73.68,72.13,73.47,7252949.0,112.68,115.4,112.62,115.36,7524444.0,61.87,62.3,61.72,62.17,16223739.0,391.99,396.675,387.0,387.1,1133254.0,192.8,194.42,191.04,192.42,2023870.0
113.84,115.92,113.75,115.19,34528200.0,73.41,75.87,73.4,74.85,10696310.0,115.53,115.97,115.01,115.88,5218533.0,62.5,63.42,62.24,62.98,28088902.0,386.5,392.46,378.445,382.0,670379.0,193.18,201.28,193.0,198.15,5822131.0
115.04,116.2,114.98,115.2,28192042.0,74.86,76.32,74.86,75.72,9893517.0,116.12,117.3,114.58,115.03,7278273.0,63.0,63.45,62.53,62.69,24307167.0,382.25,386.0,376.4,381.7,673715.0,198.74,203.0,196.76,198.69,3567950.0
115.38,116.73,115.23,115.82,25218887.0,75.9,75.99,74.91,75.54,7254724.0,115.33,115.92,114.89,115.85,4698934.0,62.7,63.1535,62.3,62.57,22978222.0,381.09,384.1853,375.98,378.0,388840.0,198.41,200.74,197.39,197.58,2684751.0
116.47,116.5,115.645,115.9725,28243005.0,74.6,74.955,73.94,74.1,10626819.0,116.4,116.46,115.46,115.89,6412093.0,62.91,62.95,62.115,62.3,31174933.0,379.4,386.56,377.28,378.85,659069.0,198.08,202.59,197.6,202.49,2989588.0
115.8,117.38,115.75,116.63,19901427.0,73.61,75.3,73.55,74.41,6862738.0,116.1,116.66,115.94,116.03,4437084.0,62.55,63.77,62.42,63.62,24657686.0,379.82,383.28,371.27,371.69,497230.0,202.47,204.45,199.84,202.73,2943402.0
116.74,117.5,116.68,116.95,14957431.0,74.51,74.63,73.43,74.05,7077394.0,115.98,116.25,114.91,115.65,4252624.0,63.69,63.8,63.025,63.54,17989534.0,378.0,378.27,368.8555,370.89,534339.0,203.05,209.0,202.5,208.77,4027564.0
116.8,117.4,116.78,117.06,15403089.0,74.03,74.83,73.56,73.96,5971406.0,116.2,116.2,114.74,115.3384,4422177.0,63.49,63.7,63.12,63.55,14075557.0,370.16,372.44,364.48,364.92,414757.0,208.45,212.23,207.41,207.71,4576777.0
116.35,116.51,115.64,116.29,20570076.0,73.68,73.75,72.92,73.3,6798084.0,115.0,115.526,113.88,115.45,3333862.0,63.84,64.1,63.405,63.55,17606085.0,365.88,372.5,361.95,372.45,520740.0,208.23,209.99,206.5,208.44,2654471.0
115.59,116.52,115.59,116.51,11891714.0,73.3,73.89,73.22,73.63,4345399.0,115.4,116.32,115.3,115.95,2214980.0,63.52,63.54,62.8,63.24,10181580.0,371.67,382.31,371.65,381.7,557085.0,208.0,213.45,207.71,213.35,3769106.0
116.52,117.8,116.49,117.25,15072408.0,73.52,74.8,73.51,73.71,5466700.0,115.89,116.0,115.38,115.9,2384294.0,63.21,64.07,63.21,63.27,9585506.0,383.91,391.49,382.12,385.94,626478.0,214.88,222.25,214.42,219.53,4840248.0
117.52,118.0166,116.2,116.75,17231568.0,73.61,73.7,72.62,72.765,5195732.0,115.88,116.16,115.05,115.11,2263846.0,63.4,63.4,62.83,62.99,11240805.0,387.88,387.88,376.4101,378.75,384537.0,221.53,223.8,217.2,219.73,3163216.0
116.45,117.1095,116.4,116.73,12401068.0,72.77,72.85,71.9367,72.12,6124514.0,115.23,115.87,115.01,115.5,2293510.0,62.86,63.2,62.73,62.9,8444209.0,378.41,379.91,372.79,373.89,283553.0,218.56,219.2,214.1225,214.65,3488636.0
116.65,117.2,115.43,115.84,23250152.0,72.1,72.26,71.3,71.62,7209690.0,115.8,115.99,114.975,115.27,2996048.0,62.98,62.99,62.03,62.15,17483688.0,375.3,375.3,364.92,367.25,410692.0,216.3,217.5,211.68,213.72,3943927.0
115.8,116.33,114.76,116.14,23412285.0,72.37,74.23,72.18,74.16,9083775.0,115.78,116.0,115.23,115.8,4250609.0,62.76,62.84,62.125,62.57,16435995.0,370.84,384.94,368.44,379.69,748533.0,215.3,220.33,210.96,216.98,4802025.0
115.85,116.51,115.75,116.02,16862947.0,74.53,76.98,74.377,76.39,12399583.0,115.5,116.23,115.31,115.6435,4219923.0,62.48,62.75,62.12,62.3,15429637.0,374.87,389.22,373.85,383.02,498614.0,214.75,228.0,214.31,226.98,9642856.0
115.92,116.8642,115.81,116.61,19224150.0,76.84,76.85,75.57,76.01,7904716.0,116.0,116.97,115.4401,116.875,4317539.0,62.19,62.66,62.03,62.3,17069869.0,381.15,385.72,380.22,381.0,472630.0,226.42,227.48,221.95,226.75,5099844.0
116.78,118.16,116.47,117.91,27286295.0,76.45,76.5,75.41,75.48,7560869.0,116.67,117.0,115.76,116.3,3412258.0,62.38,63.15,62.04,62.84,16440221.0,360.48,361.93,354.0,358.68,2545256.0,226.93,230.31,225.45,229.01,4744632.0
117.95,119.43,117.94,119.0,27277644.0,75.93,76.09,75.27,75.82,7347035.0,116.35,116.61,115.89,116.38,3471189.0,62.79,63.08,62.54,62.65,13887243.0,359.21,360.39,349.24,355.05,1328073.0,228.97,231.92,228.0,231.25,3298611.0
118.77,119.38,118.3,119.11,19410132.0,76.48,76.5,74.93,75.02,6906784.0,116.03,117.0,115.87,116.19,3568619.0,62.73,63.07,62.28,62.62,13723652.0,356.0,375.94,355.2,372.9,1302733.0,232.0,232.0,226.89,229.75,3098465.0
118.74,119.93,118.6,119.73,23055044.0,75.53,75.55,73.01,73.76,11376632.0,116.08,116.25,114.02,114.72,6970427.0,62.61,63.23,62.43,63.16,17222903.0,371.84,379.95,361.66,364.47,1270667.0,229.07,229.98,226.68,229.74,3005942.0
118.895,119.3,118.21,119.25,22972978.0,73.53,73.68,72.93,73.36,5853355.0,114.27,114.73,113.37,114.6,5432968.0,63.09,63.4,61.95,62.61,17995223.0,362.0,367.37,358.5,364.29,482375.0,229.06,230.7,225.58,229.58,3144888.0
119.11,119.62,118.81,119.03,20561275.0,73.63,73.78,73.0,73.07,5796273.0,114.94,115.02,114.44,114.6,3333561.0,62.62,62.865,62.35,62.685,14606611.0,364.76,373.48,364.435,367.88,716436.0,230.0,237.85,229.59,237.75,5291841.0
118.34,120.24,118.22,119.99,28121739.0,72.92,72.92,71.73,71.9,9650798.0,113.94,115.05,113.67,114.85,4699162.0,62.67,62.7,62.03,62.52,14749095.0,367.65,369.97,359.73,363.17,652043.0,236.7,239.96,234.37,235.75,3910024.0
120.0,120.5,119.71,119.97,18562058.0,72.24,72.47,71.5,72.11,8368059.0,114.94,115.1,114.41,114.7,3502591.0,62.67,62.7,62.12,62.49,13431945.0,363.7,365.95,358.93,362.95,326009.0,236.65,239.71,235.58,238.35,3183542.0
119.4,120.09,119.37,119.77,18277861.0,71.93,72.25,71.23,71.56,7800554.0,114.68,114.9,113.92,114.2,4408152.0,62.31,62.98,62.195,62.29,14868654.0,363.2,366.295,359.97,363.4,400259.0,247.25,248.68,240.75,243.76,6440125.0
120.45,120.45,119.7346,119.99,22210074.0,71.97,72.0,70.58,71.01,8288661.0,114.49,115.03,114.08,114.14,5556861.0,62.66,62.82,62.37,62.73,22900027.0,365.67,369.75,362.07,362.75,489844.0,245.46,246.0,243.01,244.67,3056313.0
120.0,120.81,119.77,120.09,18036518.0,70.87,71.29,70.3,70.69,8297159.0,114.51,114.77,113.8,113.94,5880944.0,62.7,63.1159,62.57,62.98,18034633.0,361.97,363.59,354.17,354.2,697624.0,245.85,250.8899,245.5,248.92,5090026.0
119.55,120.1,119.5,119.97,19543692.0,70.65,70.98,69.78,70.24,9358616.0,112.89,113.3,111.15,111.75,10098886.0,63.2,63.735,62.94,63.52,20092492.0,355.04,356.705,347.0,347.98,688242.0,250.0,254.8,249.65,254.59,4048868.0
120.42,122.1,120.28,121.9,27354401.0,70.89,72.34,70.72,71.92,11636341.0,111.93,112.8,110.76,112.79,7583700.0,63.95,64.1,63.45,63.68,19656218.0,350.0,350.75,344.81,348.88,742279.0,257.31,258.46,251.8,254.35,4231772.0
121.67,122.44,121.6,121.94,18565665.0,71.78,71.85,71.15,71.21,6670962.0,112.0,112.84,111.6,111.87,7254047.0,64.12,64.535,63.55,64.28,32126603.0,348.74,352.88,340.09,340.45,991095.0,254.29,255.74,250.75,252.49,2568741.0
122.14,122.35,121.6,121.72,16502185.0,71.43,72.1698,71.161,71.25,5841404.0,112.0,113.5398,111.9,113.37,7404383.0,65.39,65.91,64.89,65.78,38320620.0,342.34,349.97,340.9603,346.5,483039.0,251.45,253.0,248.52,252.96,2550746.0
120.93,121.62,120.66,121.56,25860686.0,71.0,71.67,70.745,71.5,5895348.0,113.4,113.6,112.85,113.1,5250932.0,65.69,65.79,64.8,65.12,26555160.0,344.89,347.04,342.16,344.5,485282.0,252.53,255.2899,247.1,250.62,3133290.0
121.15,121.39,120.62,121.3,35728353.0,71.13,72.58,70.99,72.46,7782804.0,112.79,113.4,112.43,113.25,6504937.0,64.86,65.15,64.26,64.65,20404830.0,344.05,360.0,343.5,359.29,785518.0,249.24,255.89,247.7,251.99,3418345.0
127.03,130.49,127.01,128.75,94195072.0,72.72,72.88,72.06,72.81,6220171.0,112.48,113.32,112.47,113.22,5468010.0,64.36,64.62,63.47,63.57,34117550.0,358.74,364.8,355.01,364.17,801708.0,253.05,253.2,249.05,249.23,3328153.0
127.975,129.39,127.78,128.51,27525463.0,72.63,72.83,71.78,72.24,7273307.0,112.82,113.62,112.77,113.56,6144940.0,63.25,63.41,62.75,63.13,39017149.0,361.14,364.8099,357.89,360.57,411451.0,248.34,252.42,247.71,251.54,2069074.0
128.31,129.19,128.16,129.07,19369683.0,72.74,72.75,71.77,72.33,6361104.0,113.75,113.75,112.66,113.61,5571100.0,63.5,63.7,63.07,63.67,25803370.0,362.43,363.25,352.08,358.24,556142.0,251.91,252.15,249.68,251.33,1602109.0
129.13,130.5,128.92,130.29,22995070.0,72.02,72.669,71.44,72.4,6101780.0,113.46,113.59,112.62,113.42,4483625.0,63.5,63.65,63.14,63.63,14212117.0,357.86,362.45,353.59,361.59,503328.0,251.0,257.82,250.63,257.77,2964419.0
130.54,132.09,130.45,131.51,31174732.0,72.53,73.3,72.41,73.12,9034063.0,113.6,113.62,113.05,113.45,4322212.0,63.71,63.8,63.23,63.42,15715409.0,360.61,363.1,355.89,357.62,511823.0,258.19,260.0,256.42,257.46,3407375.0
131.35,132.22,131.22,132.04,18045554.0,67.21,67.27,65.75,66.815,43820017.0,113.3,113.69,113.15,113.39,3868609.0,63.56,63.81,63.22,63.33,14227027.0,355.88,359.0,351.03,352.83,661306.0,257.35,263.36,256.2,261.98,3255029.0
131.66,132.445,131.12,132.41,19677132.0,66.34,66.79,65.38,65.59,20402772.0,113.47,114.65,113.4,114.07,4576000.0,63.52,64.435,63.32,64.05,19086876.0,347.07,366.95,347.0,360.0,1328755.0,266.25,271.18,266.15,269.2,6386079.0
132.46,132.94,132.06,132.12,15949884.0,65.85,66.78,65.43,66.38,14082993.0,114.32,115.99,114.23,115.25,4959722.0,64.25,64.3,63.975,64.0,14569167.0,360.95,364.3859,357.38,359.77,546613.0,269.79,270.95,266.11,269.19,3031517.0
133.08,133.82,132.75,133.29,18417870.0,66.81,67.785,66.5,67.66,12681439.0,115.28,116.12,115.22,115.87,4560576.0,64.24,64.86,64.13,64.71,16969627.0,364.22,378.4699,363.2,375.66,1195652.0,270.74,280.7899,270.51,280.6,6027207.0
133.43,135.09,133.25,135.01,25705409.0,68.6,68.67,67.33,67.55,12510471.0,115.44,116.4,115.32,116.36,4090383.0,64.55,64.72,64.02,64.57,15711785.0,375.95,378.32,371.605,376.52,745787.0,279.03,287.39,278.61,280.7657,6223028.0
135.52,136.27,134.62,135.51,28755654.0,67.7,69.98,67.67,69.81,14276610.0,116.0,117.46,115.59,117.2,4615689.0,64.49,64.57,64.155,64.53,12789958.0,375.43,384.58,374.0,384.01,708207.0,280.0,282.24,276.44,279.71,4107302.0
135.67,135.9,134.8398,135.345,18654773.0,70.0,70.67,69.2601,70.3,9207742.0,117.0,118.28,116.995,118.1199,5027399.0,64.74,65.24,64.44,64.51,17220971.0,378.5,382.08,369.2,373.01,978857.0,277.52,280.0,268.5,268.95,5812719.0
135.1,135.79,135.1,135.71,17075615.0,70.18,70.79,69.71,69.85,9197710.0,118.19,118.9,118.05,118.84,5986456.0,64.46,64.69,64.3,64.61,14864868.0,372.42,375.0,369.3,371.18,504346.0,265.8,272.89,264.15,272.23,5261749.0
136.24,136.75,135.98,136.69,17736822.0,69.96,70.0,68.83,69.29,9201824.0,118.4,119.89,118.32,119.63,6068004.0,64.64,64.95,64.45,64.46,14724145.0,372.18,375.76,370.0,371.54,527441.0,275.45,281.4,274.0101,277.38,4607159.0
136.46,137.12,136.11,137.1,14681979.0,69.11,69.73,68.66,68.82,8339794.0,119.28,119.77,119.25,119.49,3500627.0,64.35,64.39,64.05,64.36,15214027.0,371.61,373.1599,369.12,370.22,437536.0,280.31,283.45,272.6,273.49,6341796.0
137.38,137.48,136.3,136.53,16962393.0,68.74,69.525,68.43,69.39,6417467.0,119.52,121.9,119.48,121.68,7184338.0,64.42,64.7285,64.195,64.62,16672741.0,370.99,371.22,357.22,360.92,879000.0,264.0,264.66,255.56,256.0,12171991.0
135.91,136.65,135.28,136.64,17604312.0,69.25,70.07,69.05,69.95,6016329.0,121.5,122.74,120.9,122.72,8303647.0,64.49,64.8,64.135,64.62,17545357.0,359.88,361.08,355.0,361.02,555978.0,252.25,258.25,250.2,257.0,6944383.0
137.04,137.435,136.28,136.94,15751594.0,69.82,70.5375,69.8,70.51,5353031.0,122.13,122.88,122.13,122.4,4756839.0,64.54,64.54,64.045,64.22,13531600.0,361.15,373.36,359.935,373.11,393567.0,248.17,248.36,242.01,246.15,9576535.0
137.08,137.435,136.7,136.99,16460604.0,70.37,70.94,70.01,70.48,6597801.0,122.01,122.65,121.94,122.24,5953637.0,64.08,64.2,63.76,63.98,17245026.0,373.3,374.97,368.42,373.51,551912.0,244.02,251.0,243.9,249.99,5029562.0
137.89,140.15,137.595,139.79,29942341.0,70.82,70.99,70.02,70.175,7787134.0,122.49,124.45,122.42,123.86,7091384.0,64.16,64.99,64.0218,64.93,20817697.0,378.0,381.92,372.52,379.05,535811.0,254.11,254.85,249.11,250.01,3928600.0
140.0,140.2786,138.76,138.93,21447349.0,70.04,70.89,70.0,70.52,6831139.0,123.75,124.36,123.02,123.6,5179737.0,64.69,64.75,63.88,64.0,20858111.0,379.05,381.99,375.0,375.59,351732.0,249.71,253.28,248.27,250.47,2875091.0
138.78,139.83,138.59,139.77,15740950.0,70.67,70.81,70.22,70.74,5195179.0,123.41,123.93,123.23,123.77,4134905.0,63.99,64.28,63.62,64.23,14855220.0,375.98,379.46,371.0,378.48,374548.0,250.74,251.9,249.0,251.55,2477498.0
139.365,139.77,138.5959,139.32,15047564.0,70.56,70.6,69.7,70.11,5892547.0,123.01,124.4268,122.6,123.73,4231368.0,64.0,64.56,63.81,64.27,13531755.0,378.13,383.99,376.45,381.97,501276.0,248.49,251.7,247.51,251.29,2843497.0
139.06,139.98,138.79,139.49,13954738.0,69.4,69.96,68.78,69.01,6952269.0,122.42,124.46,122.39,123.82,5214905.0,64.2,64.775,64.19,64.4,14263527.0,378.76,382.22,370.63,372.52,680661.0,251.92,253.89,248.32,248.64,2826170.0
138.95,139.8,138.82,139.01,14375609.0,69.02,69.995,68.88,69.71,6045420.0,123.75,124.68,123.5,124.12,5632504.0,64.26,65.085,64.25,64.99,16415680.0,373.59,382.69,373.505,381.42,654821.0,246.92,250.07,245.32,246.83,3110900.0
138.74,138.79,137.05,138.68,17114537.0,69.21,69.25,67.81,68.39,11140546.0,124.58,126.21,124.17,125.96,6878082.0,65.19,65.2,64.48,64.74,15773803.0,383.18,392.24,381.43,390.14,853789.0,247.92,248.66,243.0,244.9,3288383.0
139.25,139.3571,138.64,139.15,15691521.0,68.54,68.61,67.45,68.19,11656642.0,126.04,126.49,125.54,126.26,5636102.0,65.1,65.26,64.75,64.95,15541488.0,392.95,392.95,384.21,388.22,571303.0,246.21,246.5,243.0,243.69,2593997.0
138.85,139.43,138.82,139.19,12632553.0,68.32,68.35,67.53,68.1,6838653.0,125.83,126.95,125.79,126.7,5385387.0,65.01,65.195,64.57,64.71,12765595.0,389.2,389.98,384.28,388.97,427125.0,244.37,246.85,242.781,246.16,2399338.0
139.3,139.65,138.84,138.98,12271676.0,67.41,68.1,67.4,67.76,4993235.0,126.86,127.75,126.77,127.04,6088028.0,64.53,64.55,64.15,64.39,10680941.0,386.87,393.59,386.87,391.09,385387.0,246.11,258.12,246.02,258.05,6604991.0
139.41,140.7501,139.025,140.45,19589428.0,67.97,68.78,67.61,68.48,6789508.0,127.05,129.0,126.6,128.95,6764256.0,64.5,64.92,64.25,64.73,14088987.0,393.64,399.72,391.83,397.79,584234.0,257.03,261.0,254.27,255.77,4058131.0
140.72,141.02,140.26,140.69,15847046.0,68.74,68.78,68.21,68.54,5672627.0,128.44,128.7,127.77,128.44,5670267.0,64.75,64.76,64.3,64.64,17178605.0,397.46,399.0,389.29,392.39,578667.0,262.4,265.75,259.06,262.08,5812109.0
141.0,141.0,139.89,139.91,24755469.0,68.67,69.88,68.25,69.06,10145193.0,128.45,128.94,127.95,128.05,8496151.0,64.87,65.24,64.68,64.85,34569346.0,379.98,386.69,370.68,380.29,1997020.0,263.73,265.33,261.2,261.29,4845199.0
140.4,141.5,140.23,141.49,16443665.0,68.94,69.21,68.64,68.68,5171392.0,127.95,128.42,127.95,128.01,4183545.0,64.91,65.175,64.72,64.93,10023933.0,380.83,385.71,377.72,381.98,421735.0,260.6,264.55,258.821,261.92,3022377.0
142.11,142.8,139.73,139.85,33192511.0,68.8,69.075,67.43,67.73,7025171.0,128.38,128.45,127.14,127.26,5808382.0,65.19,65.5,64.13,64.21,21579747.0,382.89,383.085,370.24,370.98,940591.0,262.83,264.8,250.24,250.68,5939466.0
139.845,141.6,139.76,141.43,21608322.0,67.795,68.05,67.505,67.81,4167792.0,127.05,127.65,126.21,126.25,8383587.0,64.23,65.14,64.12,65.05,15890185.0,373.12,374.74,366.125,369.06,481205.0,251.56,255.07,250.51,255.02,3214367.0
141.26,141.5844,140.61,140.92,17016586.0,67.61,67.92,67.26,67.5,4828844.0,126.1,127.002,125.66,125.89,6828092.0,64.94,65.235,64.765,64.87,15290037.0,369.19,370.73,364.44,365.02,489135.0,255.35,257.672,253.3,254.78,2740089.0
141.39,141.74,140.35,140.63,17897125.0,67.57,67.87,67.2014,67.51,4774564.0,125.86,126.36,125.13,125.53,4748761.0,65.17,65.45,64.76,64.99,18510319.0,367.92,374.85,366.72,373.12,691581.0,255.7,263.89,255.01,263.16,4837083.0
139.39,141.22,138.62,140.88,18364935.0,67.11,67.82,66.97,67.49,4456455.0,125.16,126.14,125.15,125.79,3385833.0,64.63,65.22,64.35,65.1,13401435.0,371.69,384.96,371.04,383.68,892218.0,260.6,270.57,259.75,270.22,5209819.0
140.91,144.04,140.62,143.81,27907420.0,67.45,67.48,66.8,67.09,6716370.0,125.62,125.78,124.78,125.65,3799925.0,64.96,65.47,64.65,65.29,15775649.0,383.47,388.82,376.22,382.38,1308804.0,277.02,280.68,275.0,277.41,6371172.0
143.68,144.49,143.19,144.16,23204631.0,67.1,67.565,66.91,67.27,6043250.0,125.05,125.33,124.36,124.96,3002281.0,65.12,65.5,64.9475,65.48,11090707.0,382.46,401.2099,382.06,394.27,1563904.0,278.5,279.6,275.54,277.37,3024587.0
144.19,144.5,143.5,143.92,16322791.0,67.36,67.78,67.1,67.54,4257492.0,124.74,125.43,124.28,124.65,3732281.0,65.42,65.98,65.36,65.71,12851700.0,394.89,397.21,385.82,386.06,734156.0,278.02,282.0,277.21,277.78,3517594.0
143.72,144.27,143.01,143.67,14770213.0,67.37,68.33,67.37,67.92,6978714.0,124.08,124.825,124.03,124.52,3565923.0,65.65,66.19,65.45,65.87,15302983.0,385.75,390.0,382.6,387.64,373306.0,278.73,279.68,276.3197,278.31,2643446.0
143.71,144.12,143.05,143.7,15995121.0,67.85,68.02,66.75,67.09,6769111.0,124.73,125.31,124.2829,124.74,3575173.0,65.81,65.94,65.19,65.55,15349446.0,388.0,392.75,382.26,383.2,682303.0,286.9,299.0,284.58,298.52,11595010.0
143.25,144.89,143.17,144.76,16858913.0,67.04,67.14,66.65,66.97,4963344.0,124.51,124.765,124.22,124.64,3405430.0,65.39,65.81,65.28,65.73,10402128.0,383.94,386.06,379.28,382.92,541503.0,297.28,304.81,294.53,303.68,8426564.0
144.22,145.46,143.81,144.02,23132460.0,66.99,67.125,66.4,66.47,5996274.0,124.72,125.6016,124.41,124.78,4367665.0,66.3,66.35,65.4443,65.56,18152399.0,382.93,385.6199,375.72,377.32,474501.0,302.0,304.88,294.2,295.0,6446102.0
144.29,144.52,143.45,143.67,17103902.0,66.45,66.8,66.2275,66.49,7082484.0,124.85,125.46,124.5,125.06,3067045.0,65.6,66.055,65.48,65.73,14744729.0,379.0,381.98,376.36,379.57,763158.0,296.8,301.94,294.1,298.69,4587516.0
143.73,144.18,143.27,143.34,13666990.0,66.42,66.84,66.3,66.6,5648663.0,125.12,125.47,124.83,124.93,2677173.0,65.85,65.96,65.44,65.69,10993783.0,379.6,381.3636,375.61,380.54,559149.0,297.5,302.69,297.15,302.54,3642579.0
143.6,143.8792,142.9,143.16,14311954.0,66.56,67.235,66.39,66.43,4758236.0,124.87,124.95,124.23,124.32,2837821.0,65.61,65.82,65.36,65.53,11263253.0,380.01,382.894,372.83,373.2,632031.0,309.15,313.7299,308.71,312.39,6270234.0
142.94,143.35,140.06,141.62,26300774.0,66.43,66.5305,65.825,66.03,6060312.0,124.26,124.79,123.95,124.24,3058246.0,65.6,65.61,64.85,65.5,15929107.0,372.5,373.89,363.99,367.06,643775.0,313.38,313.47,305.5,308.67,4728639.0
141.6,142.15,141.01,141.79,17472473.0,66.33,66.37,65.79,66.21,6438214.0,124.54,125.46,124.36,125.35,4124748.0,65.42,65.51,65.11,65.22,14342321.0,367.0,372.6,364.23,366.33,515173.0,306.34,308.4481,296.32,296.84,5027726.0
141.91,142.38,141.05,141.07,14659112.0,66.18,66.82,66.09,66.51,4935259.0,125.13,125.65,124.96,125.04,3620639.0,65.29,65.86,64.95,64.96,14561295.0,367.61,373.87,366.5,370.38,500951.0,296.7,307.39,295.3,304.28,8088452.0
141.18,141.87,140.87,141.83,13269369.0,66.81,67.15,66.6,66.71,4138512.0,125.02,125.8,124.93,125.78,3909450.0,65.04,65.49,65.01,65.47,11975562.0,373.0,374.36,369.105,373.44,441072.0,302.7,304.0,298.68,301.38,3419332.0
141.41,142.04,141.11,141.22,12122154.0,66.59,66.87,65.7,66.05,6127562.0,123.18,123.37,120.95,121.78,11251018.0,65.33,65.71,65.16,65.39,12899875.0,371.04,374.72,363.39,366.06,385615.0,299.7,300.8399,297.9,300.26,2454117.0
141.88,142.0,140.45,140.66,13575481.0,66.19,66.4,65.89,66.28,4192348.0,122.1,122.28,121.11,121.35,5545412.0,65.65,65.75,64.89,65.03,17990980.0,368.12,371.31,366.52,370.97,367602.0,302.46,306.62,302.11,305.54,3144593.0
141.22,142.92,141.16,142.44,19117683.0,66.36,66.67,66.16,66.51,5457161.0,121.86,122.15,121.35,121.9,5164388.0,65.36,65.75,65.14,65.5,18229134.0,371.92,377.48,368.05,376.44,593080.0,306.58,309.15,300.23,302.51,5132214.0
142.44,142.68,141.85,142.27,14016468.0,66.54,66.68,65.7478,65.94,5330335.0,121.78,122.04,121.54,121.8,4190708.0,65.56,66.7,65.45,66.41,27485328.0,376.4,379.2,368.81,370.12,465089.0,302.0,306.4,300.42,305.6,3723039.0
143.5,143.95,143.18,143.63,13471624.0,66.49,66.49,65.71,66.25,7222187.0,122.52,123.21,122.15,122.89,3698032.0,67.47,67.66,67.1,67.53,24937800.0,373.83,374.94,369.045,371.93,537100.0,309.3,310.55,306.0215,307.93,4233184.0
143.97,144.9,143.87,144.53,14715853.0,66.6,67.53,66.56,67.13,7211536.0,123.34,123.745,123.01,123.44,3524503.0,67.9,68.04,67.6,67.92,21868697.0,373.09,376.24,370.0,372.28,541088.0,308.0,313.98,305.86,313.8,5538025.0
144.49,144.6,143.3762,143.66,16356698.0,67.41,68.6,67.27,68.22,10357312.0,123.79,124.26,123.48,123.54,3350411.0,68.08,68.31,67.62,67.82,20489095.0,372.12,375.4,369.47,371.27,376015.0,312.35,314.5,309.0,310.17,3523245.0
143.91,144.16,143.31,143.79,10693032.0,68.17,68.76,68.05,68.58,5724739.0,123.58,124.3057,123.4,123.73,3311039.0,68.16,68.38,67.58,68.29,27000196.0,370.9,371.71,360.0,366.62,1441818.0,311.69,313.09,307.5,308.65,2900610.0
144.09,144.3,143.27,143.64,14486944.0,68.77,68.96,68.24,68.54,4748537.0,123.85,123.9,123.13,123.48,2652894.0,68.89,69.14,67.69,68.46,32410019.0,368.51,393.5,368.3,388.5,1744759.0,309.49,314.8,308.0,314.0,3791221.0
145.1,147.2,144.96,146.56,25669350.0,68.54,68.81,68.05,68.11,4210372.0,123.4,123.775,123.0,123.39,3263068.0,68.67,69.55,68.5,69.43,27119635.0,388.8,399.98,388.22,396.17,981537.0,314.88,327.25,314.81,322.84,6816155.0
