,Real,Predicted
894,27.149999999999995,41.392925
895,27.56,41.405937
896,26.45,41.494522
897,25.820000000000004,41.00032
898,26.19,40.34717
899,25.670000000000005,40.131157
900,25.860000000000003,39.84938
901,25.860000000000003,39.810177
902,25.29,39.84139
903,25.5,39.62238
904,26.870000000000005,39.573605
905,27.040000000000003,40.203964
906,27.91,40.72685
907,27.920000000000005,41.40609
908,27.040000000000003,41.774307
909,27.109999999999996,41.49257
910,27.5,41.242126
911,28.32,41.259373
912,27.83,41.687424
913,27.31,41.76144
914,27.53,41.516872
915,28.04,41.423374
916,26.930000000000003,41.61823
917,26.64,41.25629
918,29.299999999999997,40.856773
919,29.180000000000003,41.858288
920,28.35,42.549583
921,27.73,42.523613
922,27.73,42.086903
923,27.78,41.74822
924,27.7,41.585846
925,27.129999999999995,41.49961
926,26.939999999999998,41.219757
927,26.45,40.96754
928,26.77,40.61506
929,25.780000000000005,40.573105
930,26.07,40.149895
931,26.14,40.024406
932,26.65,40.03724
933,26.58,40.321796
934,26.67,40.49454
935,26.28,40.619896
936,27.14,40.489964
937,27.3,40.772076
938,27.19,41.046013
939,27.060000000000002,41.147175
940,26.64,41.107723
941,27.060000000000002,40.856766
942,26.47,40.876354
943,26.71,40.648674
944,27.109999999999996,40.614162
945,27.34,40.809086
946,28.41,41.06384
947,28.51,41.711483
948,28.17,42.155735
949,28.06,42.19875
950,28.06,42.08251
951,28.92,41.965416
952,28.4,42.287083
953,28.78,42.281292
954,29.81,42.41609
955,30.349999999999998,42.971783
956,30.2,43.576233
957,30.74,43.834236
958,30.12,44.149433
959,30.69,44.003033
960,32.74,44.100437
961,32.81,45.112476
962,32.91,45.81699
963,32.33,46.200146
964,33.0,46.046856
965,33.7,46.15169
966,33.18,46.532387
967,33.7,46.530167
968,32.49,46.711037
969,32.5,46.251663
970,32.54,45.912235
971,32.3,45.74968
972,31.08,45.589794
973,30.95,44.957783
974,30.389999999999997,44.50337
975,30.14,44.03103
976,30.03,43.687878
977,29.140000000000004,43.498695
978,29.220000000000002,43.036
979,29.58,42.811016
980,32.93,42.904755
981,32.2,44.57863
982,31.97,45.383827
983,32.2,45.602966
984,31.62,45.674225
985,31.68,45.362644
986,30.7,45.140247
987,31.260000000000005,44.565025
988,32.43,44.47525
989,32.27,45.047623
990,32.64,45.405
991,32.34,45.75632
992,31.580000000000002,45.784954
993,31.29,45.38038
994,31.79,44.942844
995,31.390000000000004,44.92218
996,29.78,44.796898
997,30.299999999999997,43.994034
998,31.519999999999996,43.716034
999,31.01,44.208447
1000,30.369999999999997,44.383297
1001,30.84,44.16562
1002,30.78,44.197834
1003,30.87,44.208046
1004,31.74,44.25864
1005,30.71,44.695827
1006,30.8,44.508778
1007,31.08,44.363293
1008,31.95,44.3987
1009,33.05,44.84756
1010,34.65999999999999,45.66496
1011,34.35,46.906807
1012,34.12,47.475353
1013,34.49,47.54298
1014,35.86,47.611317
1015,35.66,48.2331
1016,35.23,48.53293
1017,35.76,48.44331
1018,36.349999999999994,48.554882
1019,35.699999999999996,48.89006
1020,35.87,48.79531
1021,35.589999999999996,48.756516
1022,35.49,48.593243
1023,35.2,48.437843
1024,36.349999999999994,48.219315
1025,37.14,48.631332
