,Real,Predicted
495,15.0,27.050243
496,14.99,27.077496
497,14.590000000000002,27.069304
498,15.170000000000002,26.87757
499,15.61,27.003668
500,15.81,27.280727
501,15.98,27.535873
502,15.91,27.748957
503,16.12,27.824581
504,15.97,27.935167
505,15.729999999999999,27.918392
506,15.53,27.785362
507,14.85,27.606384
508,14.699999999999998,27.202374
509,14.699999999999998,26.898333
510,14.75,26.740387
511,14.049999999999999,26.699305
512,14.48,26.3991
513,14.18,26.418333
514,14.38,26.32939
515,14.37,26.376528
516,14.33,26.416187
517,14.29,26.42938
518,14.14,26.421675
519,14.17,26.352335
520,14.5,26.323475
521,14.8,26.453928
522,15.02,26.669907
523,14.580000000000002,26.894335
524,14.87,26.826744
525,14.85,26.888334
526,14.639999999999999,26.909595
527,14.93,26.823027
528,14.699999999999998,26.888893
529,14.72,26.83142
530,14.5,26.800955
531,14.51,26.687935
532,14.17,26.624594
533,14.3,26.445852
534,14.03,26.399607
535,13.77,26.269201
536,13.69,26.08687
537,13.599999999999998,25.953442
538,14.120000000000001,25.850857
539,14.51,26.031832
540,14.77,26.3306
541,15.160000000000002,26.627834
542,14.560000000000002,26.963356
543,14.110000000000001,26.883251
544,14.34,26.602634
545,14.560000000000002,26.513485
546,14.699999999999998,26.562101
547,14.88,26.662668
548,14.689999999999998,26.80522
549,15.42,26.806042
550,15.61,27.111828
551,15.44,27.3775
552,15.98,27.446047
553,16.07,27.694395
554,16.36,27.867243
555,16.89,28.073633
556,16.9,28.406147
557,17.22,28.589186
558,16.0,28.805704
559,15.84,28.377863
560,15.160000000000002,28.011793
561,15.640000000000002,27.497492
562,15.59,27.412834
563,16.3,27.383512
564,15.95,27.703306
565,15.650000000000002,27.767853
566,15.269999999999998,27.668554
567,15.53,27.433607
568,16.35,27.402676
569,16.01,27.755255
570,15.97,27.836813
571,15.41,27.854641
572,15.719999999999999,27.609285
573,15.5,27.583551
574,15.180000000000001,27.482416
575,15.160000000000002,27.287853
576,14.97,27.168581
577,14.63,27.02953
578,14.95,26.812607
579,14.75,26.834951
580,15.279999999999998,26.785421
581,15.49,26.996672
582,15.190000000000001,27.229
583,14.79,27.235987
584,14.85,27.049185
585,15.08,26.949615
586,14.570000000000002,26.993776
587,14.2,26.809107
588,14.14,26.536394
589,14.49,26.353767
590,14.36,26.41591
591,14.4,26.422306
592,14.059999999999999,26.453491
593,14.069999999999999,26.33077
594,14.33,26.260382
595,14.8,26.338198
596,14.9,26.599815
597,14.9,26.806318
598,14.85,26.919168
599,14.550000000000002,26.946705
600,14.679999999999998,26.815287
601,14.72,26.778265
602,14.63,26.77383
603,14.610000000000001,26.734575
604,14.43,26.70295
605,14.620000000000001,26.608189
606,14.099999999999998,26.635271
607,14.02,26.434
608,13.88,26.276896
609,14.17,26.132378
610,13.8,26.185652
611,14.13,26.07663
612,14.580000000000002,26.159313
613,14.580000000000002,26.416927
614,14.32,26.578184
615,14.36,26.550829
616,14.659999999999998,26.533648
617,14.600000000000001,26.645292
618,14.45,26.685143
619,14.43,26.635944
620,14.15,26.589298
621,14.35,26.437511
622,14.35,26.431993
623,14.39,26.438677
624,14.54,26.465944
625,14.669999999999998,26.550741
626,15.269999999999998,26.659685
627,14.85,26.982647
628,14.77,26.991293
629,15.0,26.937069
630,14.74,26.989038
631,15.02,26.9036
632,14.5,26.966047
633,14.86,26.780596
634,15.01,26.818598
635,14.649999999999999,26.916634
636,14.560000000000002,26.823828
637,14.620000000000001,26.72262
638,14.560000000000002,26.688997
639,14.53,26.649958
640,14.37,26.619102
641,14.23,26.536488
642,14.22,26.42975
643,14.72,26.367237
644,14.78,26.556553
645,15.01,26.710213
646,15.0,26.899683
647,14.95,27.000666
648,14.91,27.023468
649,15.0,27.004131
650,14.37,27.020782
651,14.550000000000002,26.75283
652,14.41,26.660732
653,14.49,26.556711
654,14.570000000000002,26.53988
655,14.14,26.577559
656,14.16,26.422789
657,14.600000000000001,26.337925
658,14.46,26.487247
659,14.41,26.530579
660,14.49,26.533192
661,14.45,26.565788
662,14.19,26.566614
663,14.37,26.451294
664,13.2,26.456207
665,13.579999999999998,25.957773
