,Real,Predicted
4380,171.07,184.90741
4381,172.5,186.57991
4382,175.50000000000003,187.83896
4383,178.96999999999997,189.1553
4384,178.39,190.80162
4385,178.12,192.06026
4386,175.0,192.89978
4387,176.21,192.75075
4388,176.82000000000002,192.47043
4389,176.67,192.16704
4390,175.02999999999997,191.81065
4391,176.93999999999997,191.14937
4392,179.98,190.8931
4393,181.71999999999997,191.39754
4394,179.96999999999997,192.446
4395,178.44,193.22618
4396,178.64999999999998,193.56444
4397,178.02,193.73543
4398,175.30000000000004,193.63011
4399,175.24,192.85847
4400,171.27,191.95619
4401,168.85,190.2869
4402,164.94,188.15994
4403,172.77,185.41075
4404,168.34,184.49599
4405,166.48,183.37782
4406,167.78,182.25261
4407,166.68,181.67654
4408,168.39,181.20537
4409,171.61,181.29442
4410,172.8,182.24919
4411,168.38,183.63002
4412,170.05,184.12602
4413,173.25,184.66933
4414,172.43999999999997,185.68199
4415,174.14,186.45071
4416,174.73,187.3701
4417,175.82,188.25282
4418,178.24,189.17181
4419,177.84,190.39877
4420,172.8,191.39606
4421,165.72,191.13077
4422,165.24,189.04935
4423,162.94,186.5149
4424,163.65,183.58063
4425,164.22,181.08682
4426,162.32,179.25856
4427,165.26,177.6733
4428,169.1,177.19447
4429,176.57,178.03903
4430,176.89,180.84264
4431,183.83,184.03886
4432,185.16,188.4642
4433,186.05000000000004,192.83925
4434,187.36,196.69495
4435,190.04000000000002,199.90886
4436,188.59,202.72656
4437,188.15,204.41307
4438,186.44,205.17223
4439,188.18,204.91762
4440,186.99,204.52531
4441,186.31,203.71556
4442,187.63,202.69966
4443,187.16,202.00562
4444,188.36000000000004,201.4139
4445,188.15,201.25005
4446,188.58,201.25133
4447,187.9,201.46742
4448,187.5,201.62578
4449,186.87,201.701
4450,190.24,201.61719
4451,191.82999999999998,202.1737
4452,193.31,203.12938
4453,193.98000000000002,204.39772
4454,193.46000000000004,205.72646
4455,191.7,206.76573
4456,191.23,207.16728
4457,192.28,207.14621
4458,190.7,207.10146
4459,190.8,206.6422
4460,188.84000000000003,206.1196
4461,188.74,205.21817
4462,185.69,204.32314
4463,186.49999999999997,202.93793
4464,185.45999999999998,201.81961
4465,184.92,200.74332
4466,182.17,199.80731
4467,184.43,198.57
4468,184.16,197.9719
4469,185.49999999999997,197.63097
4470,185.11,197.79482
4471,187.18,198.08067
4472,183.92,198.85971
4473,185.4,199.03372
4474,187.96999999999997,199.3504
4475,190.58,200.1188
4476,190.35,201.40546
4477,187.88,202.61014
4478,191.03000000000003,203.12527
4479,191.33,203.96004
4480,190.91,204.70264
4481,191.45,205.1809
4482,190.39999999999998,205.56895
4483,191.88,205.59225
4484,191.44,205.75932
4485,191.61,205.79123
4486,193.0,205.80205
4487,194.81999999999996,206.067
4488,194.21,206.72278
4489,190.98,207.2814
4490,189.91,207.10039
4491,190.29,206.50233
4492,201.5,205.87053
4493,207.39,207.54143
4494,207.99000000000004,210.8011
4495,209.07000000000002,214.33525
4496,207.11,217.77136
4497,207.25,220.21541
4498,208.87999999999997,221.88193
4499,207.53,223.14441
4500,208.87000000000003,223.57347
4501,209.74999999999997,223.78636
4502,210.24,223.9041
4503,213.32,223.97687
4504,217.58,224.60292
4505,215.46,226.134
4506,215.04,227.28728
4507,215.05,228.13525
4508,215.49,228.71228
4509,216.16000000000003,229.12787
4510,217.94,229.487
4511,219.7,230.07387
4512,222.98,230.95169
4513,225.03,232.43687
4514,227.63000000000002,234.28397
4515,228.36,236.49808
4516,226.87000000000003,238.60751
4517,223.1,240.01418
4518,221.3,240.13089
4519,218.33,239.32782
4520,223.84999999999997,237.56691
4521,221.07,236.77632
4522,226.41,235.70953
4523,223.84000000000003,235.92004
4524,217.88,235.9842
4525,218.24,234.93855
4526,218.37,233.85991
4527,220.03,232.89464
4528,217.66,232.45576
4529,220.79,231.8001
4530,222.19,231.91882
4531,220.42,232.56102
4532,224.95,232.98796
4533,225.74,234.28827
4534,227.26,235.78526
4535,229.28,237.4646
4536,232.07,239.3362
4537,227.99,241.49881
4538,224.28999999999996,242.51057
4539,223.77,242.21371
4540,226.87000000000003,241.29292
4541,216.36,240.75818
4542,214.45000000000002,238.14725
4543,222.11,234.98114
4544,217.36,233.57812
4545,222.15,231.92003
4546,221.19,231.67422
4547,216.02,231.8015
4548,219.30999999999997,231.17996
4549,220.65,231.23836
4550,222.73000000000002,231.73811
4551,215.09,232.77675
4552,219.8,232.30476
4553,216.3,232.48512
4554,212.24,231.96974
4555,213.3,230.52002
4556,218.86000000000004,229.18948
4557,222.22,229.15453
4558,207.48000000000002,230.20709
4559,201.58999999999997,228.55856
4560,203.77000000000004,225.35175
4561,209.95000000000002,222.4536
4562,208.49,221.20657
4563,204.47,220.40306
4564,194.17,219.29538
4565,192.23000000000002,216.36288
4566,186.8,213.04816
4567,191.41,208.95882
4568,193.53,206.25392
4569,185.86,204.8565
4570,176.98000000000002,202.7684
4571,176.77999999999997,199.31606
4572,172.29,196.08078
4573,174.62,192.50285
4574,174.24,189.98271
4575,180.94,188.20778
4576,179.55,188.52731
4577,178.58,189.35548
4578,184.82000000000002,190.3248
4579,176.69,192.59758
4580,174.72,193.28073
4581,168.49,193.08766
4582,169.6,191.23807
4583,168.63,189.2585
4584,169.1,187.15685
4585,170.95,185.4145
4586,165.48,184.46454
4587,163.94,182.90381
4588,166.07,181.27043
4589,160.89,180.34665
4590,156.83,178.78873
4591,150.73,176.61087
4592,146.83,173.39995
4593,157.17,169.62218
4594,156.15,168.33426
4595,156.23,167.80681
4596,157.74,167.94478
4597,157.92,168.79712
4598,142.19,169.92139
4599,148.26,167.90427
4600,147.93,166.55632
4601,150.75,165.25606
4602,153.31,164.74193
4603,153.8,165.09589
4604,152.29,165.86794
4605,150.0,166.47363
4606,153.07,166.55281
4607,154.94,167.07306
4608,155.86,167.94284
4609,156.82,168.96576
4610,153.3,170.07845
4611,153.92,170.32397
4612,152.7,170.37592
4613,157.76,169.9975
4614,156.3,170.4991
4615,154.68,170.8154
4616,165.25,170.76433
4617,166.44,172.73512
4618,166.52,175.17404
4619,171.25,177.53534
4620,174.18,180.49445
4621,174.24,183.68004
4622,170.94,186.3863
4623,170.41,187.76346
4624,169.43,188.25291
4625,170.89,187.94298
4626,170.18,187.52396
4627,170.8,186.82954
4628,170.42,186.2299
4629,170.93,185.64659
4630,172.03,185.28539
4631,171.06,185.29991
4632,172.97,185.27719
4633,174.23000000000002,185.69862
4634,174.33,186.45926
4635,174.86999999999998,187.26555
4636,173.15000000000003,188.10109
4637,174.97,188.45882
4638,175.85,188.96387
4639,175.53,189.53209
4640,174.52,189.93459
4641,172.5,190.00012
4642,172.91,189.51057
4643,178.9,188.96532
4644,180.91,189.62997
4645,181.71000000000004,190.92863
4646,183.73,192.48068
4647,186.12,194.34729
4648,188.02,196.50357
4649,186.53000000000003,198.76689
4650,188.16,200.35683
4651,195.09000000000003,201.75348
4652,191.05,204.11896
4653,188.74,205.43892
4654,186.79,205.76688
4655,188.47,205.19543
4656,188.72,204.60683
4657,189.95,203.9995
4658,191.24,203.69038
4659,194.01999999999998,203.78227
4660,195.35,204.58835
4661,195.69000000000003,205.80774
4662,197.0,207.10625
4663,200.1,208.53052
4664,199.5,210.37953
4665,200.62,211.89803
4666,198.95,213.28311
4667,198.87,213.97394
4668,199.23,214.24132
4669,199.25,214.27757
4670,203.13,214.1344
4671,203.86,214.68153
4672,204.53000000000003,215.44783
4673,207.48000000000002,216.34016
4674,207.16000000000003,217.74939
4675,205.28,219.01416
4676,204.3,219.66719
4677,204.60999999999999,219.78961
4678,200.67,219.69167
4679,210.52,218.63635
4680,209.15000000000003,219.41382
4681,211.75,220.21725
4682,208.47999999999996,221.57945
4683,202.85999999999999,222.25838
4684,202.89999999999998,221.525
4685,200.72,220.42407
4686,197.18,218.77614
4687,185.72,216.43921
4688,188.66,211.91386
4689,190.91999999999996,208.05756
4690,190.08,205.35219
4691,189.00000000000003,203.39526
4692,183.09,202.0295
4693,186.6,200.11601
4694,182.78,199.27258
4695,179.66,198.17697
4696,178.96999999999997,196.72972
4697,178.23,195.3442
4698,177.37999999999997,194.0769
4699,178.3,192.93251
4700,175.06999999999996,192.26547
4701,173.3,191.26634
4702,179.64,190.0767
4703,182.54,190.33252
4704,185.22000000000003,191.57552
4705,190.15,193.6152
4706,192.58000000000004,196.6986
4707,194.81,200.16583
4708,194.19,203.69655
4709,194.15,206.50899
4710,192.74000000000004,208.53056
4711,193.89,209.48979
4712,198.44999999999996,209.97673
4713,197.87,210.92567
4714,199.46,211.5721
4715,198.78,212.31212
4716,198.58,212.75575
4717,195.57,212.96614
4718,199.8,212.40453
4719,199.74,212.51398
4720,197.92,212.69695
4721,201.55,212.54321
4722,202.73,213.07625
4723,204.41000000000003,213.93878
4724,204.23,215.1553
4725,200.02,216.27727
4726,201.24,216.35321
4727,203.23,216.32368
4728,201.74999999999997,216.5342
4729,203.3,216.41382
4730,205.20999999999998,216.52931
4731,204.5,217.04892
4732,203.35,217.46924
4733,205.66,217.5959
4734,202.59,218.07788
4735,207.22,217.9194
4736,208.84,218.55338
4737,208.67,219.58022
4738,207.02,220.56844
4739,207.74,221.08398
4740,209.68,221.5046
4741,208.78,222.14551
4742,213.04,222.50845
4743,208.43000000000004,223.58493
4744,204.02,223.70699
4745,193.34000000000003,222.66606
4746,197.0,219.184
4747,199.04000000000002,216.15738
4748,203.43,213.93428
4749,200.98999999999998,213.25096
4750,200.47999999999996,212.81645
4751,208.97,212.69695
4752,202.75,214.56636
4753,201.74000000000004,215.5449
4754,206.5,216.11267
4755,210.34999999999997,217.38506
4756,210.36,219.35097
4757,212.64,221.20842
4758,212.46,223.2208
4759,202.64,224.85405
4760,206.49,224.04291
4761,204.16,223.31485
4762,205.52999999999997,221.94698
4763,209.01,220.80453
4764,208.74,220.556
4765,205.7,220.5909
4766,209.19000000000003,220.21321
4767,213.28,220.57191
4768,213.25999999999996,221.91714
4769,214.17000000000002,223.40112
4770,216.7,224.97388
4771,223.59,226.84506
4772,223.08500000000004,229.87236
4773,218.74999999999997,232.60529
4774,219.90000000000003,233.95065
4775,220.70000000000002,234.80197
4776,222.76999999999998,235.2893
4777,220.96,235.83453
4778,217.73,235.81224
4779,218.72,234.9122
4780,217.68,234.02083
4781,221.03,232.95947
4782,219.89,232.69424
